SYMBOL,EXPIRY,OPTIONTYPE,STRIKEPRICE,TRADEDATE,OPENPR,HIGHPR,LOWPR,CLOSEPR,SETTLEPR,CONTRACTS,VLAKH,OI,CHGOI
APOLLOHOSP,2018-03-28,PE,1340,2018-01-01,0,0,0,126.95,146.5,0,0,0,0
APOLLOHOSP,2018-03-28,PE,1360,2018-01-01,0,0,0,141.1,161.75,0,0,0,0
APOLLOHOSP,2018-03-28,PE,1380,2018-01-01,0,0,0,155.95,177.6,0,0,0,0
APOLLOHOSP,2018-03-28,PE,1400,2018-01-01,0,0,0,171.25,194,0,0,0,0
APOLLOHOSP,2018-03-28,PE,1420,2018-01-01,0,0,0,187.15,210.85,0,0,0,0
APOLLOHOSP,2018-03-28,PE,1440,2018-01-01,0,0,0,203.55,228.1,0,0,0,0
APOLLOTYRE,2018-01-25,CE,170,2018-01-01,0,0,0,71.3,99.55,0,0,0,0
APOLLOTYRE,2018-01-25,CE,175,2018-01-01,0,0,0,94.65,94.6,0,0,0,0
APOLLOTYRE,2018-01-25,CE,180,2018-01-01,0,0,0,61.55,89.6,0,0,0,0
APOLLOTYRE,2018-01-25,CE,185,2018-01-01,0,0,0,84.7,84.65,0,0,0,0
APOLLOTYRE,2018-01-25,CE,190,2018-01-01,0,0,0,51.95,79.65,0,0,0,0
APOLLOTYRE,2018-01-25,CE,195,2018-01-01,0,0,0,74.75,74.7,0,0,0,0
APOLLOTYRE,2018-01-25,CE,200,2018-01-01,0,0,0,42.7,69.7,0,0,0,0
APOLLOTYRE,2018-01-25,CE,205,2018-01-01,0,0,0,64.8,64.7,0,0,0,0
APOLLOTYRE,2018-01-25,CE,210,2018-01-01,0,0,0,34.05,59.75,0,0,0,0
APOLLOTYRE,2018-01-25,CE,215,2018-01-01,0,0,0,54.9,54.75,0,0,0,0
APOLLOTYRE,2018-01-25,CE,220,2018-01-01,0,0,0,26.2,49.8,0,0,0,0
APOLLOTYRE,2018-01-25,CE,225,2018-01-01,0,0,0,45.05,44.85,0,0,0,0
APOLLOTYRE,2018-01-25,CE,230,2018-01-01,0,0,0,19.4,39.9,0,0,0,0
APOLLOTYRE,2018-01-25,CE,235,2018-01-01,0,0,0,35.4,35.05,0,0,0,0
APOLLOTYRE,2018-01-25,CE,240,2018-01-01,0,0,0,29.15,30.3,0,0,9000,0
APOLLOTYRE,2018-01-25,CE,245,2018-01-01,0,0,0,26.35,25.7,0,0,0,0
APOLLOTYRE,2018-01-25,CE,250,2018-01-01,23,23,23,23,23,1,8.19,15000,-3000
APOLLOTYRE,2018-01-25,CE,255,2018-01-01,0,0,0,18.35,17.35,0,0,0,0
APOLLOTYRE,2018-01-25,CE,260,2018-01-01,18,17.1,14.9,15.45,15.45,15,124.52,147000,33000
APOLLOTYRE,2018-01-25,CE,265,2018-01-01,0,0,0,11.8,10.55,0,0,0,0
APOLLOTYRE,2018-01-25,CE,270,2018-01-01,11.55,8.8,8.25,9.55,9.55,224,1881.13,294000,30000
APOLLOTYRE,2018-01-25,CE,275,2018-01-01,9.1,6.55,6.5,7.3,7.3,36,305.83,45000,36000
APOLLOTYRE,2018-01-25,CE,280,2018-01-01,7.1,5.05,4.85,5.6,5.6,229,1965.4,345000,0
APOLLOTYRE,2018-01-25,CE,285,2018-01-01,4.4,3.8,3.3,3.3,3.3,3,25.99,12000,3000
APOLLOTYRE,2018-01-25,CE,290,2018-01-01,3.95,2.65,2.65,3.15,3.15,76,669.16,135000,33000
APOLLOTYRE,2018-01-25,CE,295,2018-01-01,0,0,0,1.85,1.2,0,0,0,0
APOLLOTYRE,2018-01-25,CE,300,2018-01-01,2.15,1.5,1.4,1.65,1.65,83,751.51,303000,18000
APOLLOTYRE,2018-01-25,CE,305,2018-01-01,0,0,0,0.85,0.45,0,0,0,0
APOLLOTYRE,2018-01-25,CE,310,2018-01-01,0,0,0,0.5,0.25,0,0,0,0
APOLLOTYRE,2018-01-25,CE,315,2018-01-01,0,0,0,0.35,0.15,0,0,0,0
APOLLOTYRE,2018-01-25,CE,320,2018-01-01,0.4,0.4,0.4,0.4,0.4,2,19.22,18000,6000
APOLLOTYRE,2018-01-25,CE,325,2018-01-01,0,0,0,0.15,0.05,0,0,0,0
APOLLOTYRE,2018-01-25,CE,330,2018-01-01,0,0,0,0.15,0.05,0,0,0,0
APOLLOTYRE,2018-01-25,PE,170,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,175,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,180,2018-01-01,0,0,0,0.15,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,185,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,190,2018-01-01,0,0,0,0.4,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,195,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,200,2018-01-01,0,0,0,1,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,205,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,210,2018-01-01,0,0,0,2.15,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,215,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-01-25,PE,220,2018-01-01,0,0,0,0.75,0.05,0,0,51000,0
APOLLOTYRE,2018-01-25,PE,225,2018-01-01,0,0,0,0.5,0.05,0,0,6000,0
APOLLOTYRE,2018-01-25,PE,230,2018-01-01,0,0,0,0.5,0.1,0,0,36000,0
APOLLOTYRE,2018-01-25,PE,235,2018-01-01,0,0,0,0.45,0.25,0,0,0,0
APOLLOTYRE,2018-01-25,PE,240,2018-01-01,1.3,1.2,1.1,1.25,1.25,5,36.17,96000,6000
APOLLOTYRE,2018-01-25,PE,245,2018-01-01,0,0,0,1.35,0.85,0,0,0,0
APOLLOTYRE,2018-01-25,PE,250,2018-01-01,2.65,2.55,1.9,2.6,2.6,20,151.42,135000,15000
APOLLOTYRE,2018-01-25,PE,255,2018-01-01,3.75,3.75,3.75,3.75,3.75,1,7.76,6000,3000
APOLLOTYRE,2018-01-25,PE,260,2018-01-01,5.55,5.5,4,5.25,5.25,126,1001.34,177000,9000
APOLLOTYRE,2018-01-25,PE,265,2018-01-01,0,0,0,6.7,5.65,0,0,0,0
APOLLOTYRE,2018-01-25,PE,270,2018-01-01,10,9.5,7.55,9.4,9.4,47,393.02,81000,-3000
APOLLOTYRE,2018-01-25,PE,275,2018-01-01,0,0,0,11.8,10.75,0,0,0,0
APOLLOTYRE,2018-01-25,PE,280,2018-01-01,0,0,0,14.15,14.05,0,0,3000,0
APOLLOTYRE,2018-01-25,PE,285,2018-01-01,0,0,0,18.55,17.75,0,0,0,0
APOLLOTYRE,2018-01-25,PE,290,2018-01-01,21.9,21.9,20.4,20.4,20.4,2,18.66,6000,6000
APOLLOTYRE,2018-01-25,PE,295,2018-01-01,0,0,0,26.6,26.1,0,0,0,0
APOLLOTYRE,2018-01-25,PE,300,2018-01-01,0,0,0,57.55,30.65,0,0,0,0
APOLLOTYRE,2018-01-25,PE,305,2018-01-01,0,0,0,35.55,35.35,0,0,0,0
APOLLOTYRE,2018-01-25,PE,310,2018-01-01,0,0,0,67,40.15,0,0,0,0
APOLLOTYRE,2018-01-25,PE,315,2018-01-01,0,0,0,45,45,0,0,0,0
APOLLOTYRE,2018-01-25,PE,320,2018-01-01,0,0,0,76.65,49.9,0,0,0,0
APOLLOTYRE,2018-01-25,PE,325,2018-01-01,0,0,0,54.75,54.85,0,0,0,0
APOLLOTYRE,2018-01-25,PE,330,2018-01-01,0,0,0,86.35,59.85,0,0,0,0
APOLLOTYRE,2018-02-22,CE,170,2018-01-01,0,0,0,83.25,100.45,0,0,0,0
APOLLOTYRE,2018-02-22,CE,175,2018-01-01,0,0,0,95.55,95.45,0,0,0,0
APOLLOTYRE,2018-02-22,CE,180,2018-01-01,0,0,0,73.55,90.5,0,0,0,0
APOLLOTYRE,2018-02-22,CE,185,2018-01-01,0,0,0,85.65,85.55,0,0,0,0
APOLLOTYRE,2018-02-22,CE,190,2018-01-01,0,0,0,63.95,80.6,0,0,0,0
APOLLOTYRE,2018-02-22,CE,195,2018-01-01,0,0,0,75.75,75.65,0,0,0,0
APOLLOTYRE,2018-02-22,CE,200,2018-01-01,0,0,0,54.65,70.7,0,0,0,0
APOLLOTYRE,2018-02-22,CE,205,2018-01-01,0,0,0,65.95,65.8,0,0,0,0
APOLLOTYRE,2018-02-22,CE,210,2018-01-01,0,0,0,45.85,60.85,0,0,0,0
APOLLOTYRE,2018-02-22,CE,215,2018-01-01,0,0,0,56.25,56,0,0,0,0
APOLLOTYRE,2018-02-22,CE,220,2018-01-01,0,0,0,37.6,51.15,0,0,0,0
APOLLOTYRE,2018-02-22,CE,225,2018-01-01,0,0,0,46.8,46.4,0,0,0,0
APOLLOTYRE,2018-02-22,CE,230,2018-01-01,0,0,0,30.2,41.75,0,0,0,0
APOLLOTYRE,2018-02-22,CE,235,2018-01-01,0,0,0,37.8,37.2,0,0,0,0
APOLLOTYRE,2018-02-22,CE,240,2018-01-01,0,0,0,23.65,32.85,0,0,0,0
APOLLOTYRE,2018-02-22,CE,245,2018-01-01,0,0,0,29.55,28.7,0,0,0,0
APOLLOTYRE,2018-02-22,CE,250,2018-01-01,0,0,0,18.15,24.8,0,0,0,0
APOLLOTYRE,2018-02-22,CE,255,2018-01-01,0,0,0,22.3,21.2,0,0,0,0
APOLLOTYRE,2018-02-22,CE,260,2018-01-01,0,0,0,13.55,17.9,0,0,0,0
APOLLOTYRE,2018-02-22,CE,265,2018-01-01,0,0,0,16.15,14.95,0,0,0,0
APOLLOTYRE,2018-02-22,CE,270,2018-01-01,0,0,0,9.95,12.3,0,0,0,0
APOLLOTYRE,2018-02-22,CE,275,2018-01-01,0,0,0,11.25,10,0,0,0,0
APOLLOTYRE,2018-02-22,CE,280,2018-01-01,0,0,0,7.1,8.05,0,0,0,0
APOLLOTYRE,2018-02-22,CE,285,2018-01-01,0,0,0,7.55,6.4,0,0,0,0
APOLLOTYRE,2018-02-22,CE,290,2018-01-01,0,0,0,5,5,0,0,0,0
APOLLOTYRE,2018-02-22,CE,295,2018-01-01,0,0,0,4.85,3.85,0,0,0,0
APOLLOTYRE,2018-02-22,CE,300,2018-01-01,0,0,0,3.45,2.95,0,0,0,0
APOLLOTYRE,2018-02-22,CE,305,2018-01-01,0,0,0,3,2.25,0,0,0,0
APOLLOTYRE,2018-02-22,CE,310,2018-01-01,0,0,0,2.35,1.7,0,0,0,0
APOLLOTYRE,2018-02-22,CE,315,2018-01-01,0,0,0,1.8,1.25,0,0,0,0
APOLLOTYRE,2018-02-22,CE,320,2018-01-01,0,0,0,3,0.9,0,0,15000,0
APOLLOTYRE,2018-02-22,CE,325,2018-01-01,0,0,0,1.05,0.65,0,0,0,0
APOLLOTYRE,2018-02-22,CE,330,2018-01-01,0,0,0,1,0.5,0,0,0,0
APOLLOTYRE,2018-02-22,PE,170,2018-01-01,0,0,0,0.1,0,0,0,0,0
APOLLOTYRE,2018-02-22,PE,175,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-02-22,PE,180,2018-01-01,0,0,0,0.2,0,0,0,0,0
APOLLOTYRE,2018-02-22,PE,185,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-02-22,PE,190,2018-01-01,0,0,0,0.5,0,0,0,0,0
APOLLOTYRE,2018-02-22,PE,195,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
APOLLOTYRE,2018-02-22,PE,200,2018-01-01,0,0,0,1.05,0.05,0,0,0,0
APOLLOTYRE,2018-02-22,PE,205,2018-01-01,0,0,0,0.1,0.05,0,0,0,0
APOLLOTYRE,2018-02-22,PE,210,2018-01-01,0,0,0,2.05,0.1,0,0,0,0
APOLLOTYRE,2018-02-22,PE,215,2018-01-01,0,0,0,0.3,0.15,0,0,0,0
APOLLOTYRE,2018-02-22,PE,220,2018-01-01,0,0,0,3.7,0.3,0,0,0,0
APOLLOTYRE,2018-02-22,PE,225,2018-01-01,0,0,0,0.75,0.5,0,0,0,0
APOLLOTYRE,2018-02-22,PE,230,2018-01-01,0,0,0,6.15,0.75,0,0,0,0
APOLLOTYRE,2018-02-22,PE,235,2018-01-01,0,0,0,1.7,1.2,0,0,0,0
APOLLOTYRE,2018-02-22,PE,240,2018-01-01,0,0,0,9.45,1.8,0,0,0,0
APOLLOTYRE,2018-02-22,PE,245,2018-01-01,0,0,0,3.35,2.6,0,0,0,0
APOLLOTYRE,2018-02-22,PE,250,2018-01-01,0,0,0,13.8,3.65,0,0,0,0
APOLLOTYRE,2018-02-22,PE,255,2018-01-01,0,0,0,5.95,5,0,0,0,0
APOLLOTYRE,2018-02-22,PE,260,2018-01-01,0,0,0,19.1,6.65,0,0,0,0
APOLLOTYRE,2018-02-22,PE,265,2018-01-01,0,0,0,9.75,8.65,0,0,0,0
APOLLOTYRE,2018-02-22,PE,270,2018-01-01,0,0,0,25.3,10.95,0,0,0,0
APOLLOTYRE,2018-02-22,PE,275,2018-01-01,0,0,0,14.75,13.65,0,0,0,0
APOLLOTYRE,2018-02-22,PE,280,2018-01-01,0,0,0,32.35,16.6,0,0,0,0
APOLLOTYRE,2018-02-22,PE,285,2018-01-01,0,0,0,20.9,19.9,0,0,0,0
APOLLOTYRE,2018-02-22,PE,290,2018-01-01,0,0,0,40.05,23.5,0,0,0,0
APOLLOTYRE,2018-02-22,PE,295,2018-01-01,0,0,0,28.15,27.3,0,0,0,0
APOLLOTYRE,2018-02-22,PE,300,2018-01-01,0,0,0,48.35,31.35,0,0,0,0
APOLLOTYRE,2018-02-22,PE,305,2018-01-01,0,0,0,36.2,35.6,0,0,0,0
APOLLOTYRE,2018-02-22,PE,310,2018-01-01,0,0,0,57.1,40,0,0,0,0
APOLLOTYRE,2018-02-22,PE,315,2018-01-01,0,0,0,44.9,44.5,0,0,0,0
APOLLOTYRE,2018-02-22,PE,320,2018-01-01,0,0,0,66.2,49.15,0,0,0,0
APOLLOTYRE,2018-02-22,PE,325,2018-01-01,0,0,0,54.05,53.85,0,0,0,0
APOLLOTYRE,2018-02-22,PE,330,2018-01-01,0,0,0,75.5,58.6,0,0,0,0
APOLLOTYRE,2018-03-28,CE,170,2018-01-01,0,0,0,101.5,101.45,0,0,0,0
APOLLOTYRE,2018-03-28,CE,175,2018-01-01,0,0,0,96.6,96.5,0,0,0,0
APOLLOTYRE,2018-03-28,CE,180,2018-01-01,0,0,0,91.7,91.6,0,0,0,0
APOLLOTYRE,2018-03-28,CE,185,2018-01-01,0,0,0,86.8,86.7,0,0,0,0
APOLLOTYRE,2018-03-28,CE,190,2018-01-01,0,0,0,81.95,81.8,0,0,0,0
APOLLOTYRE,2018-03-28,CE,195,2018-01-01,0,0,0,77.05,76.9,0,0,0,0
APOLLOTYRE,2018-03-28,CE,200,2018-01-01,0,0,0,72.25,72.05,0,0,0,0
APOLLOTYRE,2018-03-28,CE,205,2018-01-01,0,0,0,67.45,67.2,0,0,0,0
APOLLOTYRE,2018-03-28,CE,210,2018-01-01,0,0,0,62.75,62.45,0,0,0,0
APOLLOTYRE,2018-03-28,CE,215,2018-01-01,0,0,0,58.1,57.7,0,0,0,0
APOLLOTYRE,2018-03-28,CE,220,2018-01-01,0,0,0,53.6,53.1,0,0,0,0
APOLLOTYRE,2018-03-28,CE,225,2018-01-01,0,0,0,49.15,48.55,0,0,0,0
APOLLOTYRE,2018-03-28,CE,230,2018-01-01,0,0,0,44.85,44.15,0,0,0,0
APOLLOTYRE,2018-03-28,CE,235,2018-01-01,0,0,0,40.75,39.95,0,0,0,0
APOLLOTYRE,2018-03-28,CE,240,2018-01-01,0,0,0,36.8,35.9,0,0,0,0
APOLLOTYRE,2018-03-28,CE,245,2018-01-01,0,0,0,33.1,32.05,0,0,0,0
APOLLOTYRE,2018-03-28,CE,250,2018-01-01,0,0,0,29.55,28.4,0,0,0,0
APOLLOTYRE,2018-03-28,CE,255,2018-01-01,0,0,0,26.25,25,0,0,0,0
APOLLOTYRE,2018-03-28,CE,260,2018-01-01,0,0,0,23.15,21.9,0,0,0,0
APOLLOTYRE,2018-03-28,CE,265,2018-01-01,0,0,0,20.35,19,0,0,0,0
APOLLOTYRE,2018-03-28,CE,270,2018-01-01,0,0,0,17.75,16.4,0,0,0,0
APOLLOTYRE,2018-03-28,CE,275,2018-01-01,0,0,0,15.4,14.05,0,0,0,0
APOLLOTYRE,2018-03-28,CE,280,2018-01-01,0,0,0,13.3,11.95,0,0,0,0
APOLLOTYRE,2018-03-28,CE,285,2018-01-01,0,0,0,11.45,10.1,0,0,0,0
APOLLOTYRE,2018-03-28,CE,290,2018-01-01,0,0,0,9.75,8.5,0,0,0,0
APOLLOTYRE,2018-03-28,CE,295,2018-01-01,0,0,0,8.3,7.05,0,0,0,0
APOLLOTYRE,2018-03-28,CE,300,2018-01-01,0,0,0,7,5.85,0,0,0,0
APOLLOTYRE,2018-03-28,CE,305,2018-01-01,0,0,0,5.9,4.85,0,0,0,0
APOLLOTYRE,2018-03-28,CE,310,2018-01-01,0,0,0,4.95,3.95,0,0,0,0
APOLLOTYRE,2018-03-28,CE,315,2018-01-01,0,0,0,4.1,3.2,0,0,0,0
APOLLOTYRE,2018-03-28,CE,320,2018-01-01,0,0,0,3.4,2.6,0,0,0,0
APOLLOTYRE,2018-03-28,CE,325,2018-01-01,0,0,0,2.8,2.1,0,0,0,0
APOLLOTYRE,2018-03-28,CE,330,2018-01-01,0,0,0,2.3,1.7,0,0,0,0
APOLLOTYRE,2018-03-28,PE,170,2018-01-01,0,0,0,0.05,0,0,0,0,0
APOLLOTYRE,2018-03-28,PE,175,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
APOLLOTYRE,2018-03-28,PE,180,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
APOLLOTYRE,2018-03-28,PE,185,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
APOLLOTYRE,2018-03-28,PE,190,2018-01-01,0,0,0,0.1,0.05,0,0,0,0
APOLLOTYRE,2018-03-28,PE,195,2018-01-01,0,0,0,0.2,0.1,0,0,0,0
APOLLOTYRE,2018-03-28,PE,200,2018-01-01,0,0,0,0.3,0.15,0,0,0,0
APOLLOTYRE,2018-03-28,PE,205,2018-01-01,0,0,0,0.4,0.25,0,0,0,0
APOLLOTYRE,2018-03-28,PE,210,2018-01-01,0,0,0,0.65,0.4,0,0,0,0
APOLLOTYRE,2018-03-28,PE,215,2018-01-01,0,0,0,0.9,0.6,0,0,0,0
APOLLOTYRE,2018-03-28,PE,220,2018-01-01,0,0,0,1.3,0.9,0,0,0,0
APOLLOTYRE,2018-03-28,PE,225,2018-01-01,0,0,0,1.8,1.3,0,0,0,0
APOLLOTYRE,2018-03-28,PE,230,2018-01-01,0,0,0,2.45,1.85,0,0,0,0
APOLLOTYRE,2018-03-28,PE,235,2018-01-01,0,0,0,3.25,2.55,0,0,0,0
APOLLOTYRE,2018-03-28,PE,240,2018-01-01,0,0,0,4.2,3.4,0,0,0,0
APOLLOTYRE,2018-03-28,PE,245,2018-01-01,0,0,0,5.4,4.5,0,0,0,0
APOLLOTYRE,2018-03-28,PE,250,2018-01-01,0,0,0,6.75,5.8,0,0,0,0
APOLLOTYRE,2018-03-28,PE,255,2018-01-01,0,0,0,8.4,7.3,0,0,0,0
APOLLOTYRE,2018-03-28,PE,260,2018-01-01,0,0,0,10.25,9.1,0,0,0,0
APOLLOTYRE,2018-03-28,PE,265,2018-01-01,0,0,0,12.35,11.15,0,0,0,0
APOLLOTYRE,2018-03-28,PE,270,2018-01-01,0,0,0,14.7,13.5,0,0,0,0
APOLLOTYRE,2018-03-28,PE,275,2018-01-01,0,0,0,17.25,16.05,0,0,0,0
APOLLOTYRE,2018-03-28,PE,280,2018-01-01,0,0,0,20.1,18.9,0,0,0,0
APOLLOTYRE,2018-03-28,PE,285,2018-01-01,0,0,0,23.1,21.95,0,0,0,0
APOLLOTYRE,2018-03-28,PE,290,2018-01-01,0,0,0,26.35,25.25,0,0,0,0
APOLLOTYRE,2018-03-28,PE,295,2018-01-01,0,0,0,29.8,28.75,0,0,0,0
APOLLOTYRE,2018-03-28,PE,300,2018-01-01,0,0,0,33.45,32.5,0,0,0,0
APOLLOTYRE,2018-03-28,PE,305,2018-01-01,0,0,0,37.25,36.35,0,0,0,0
APOLLOTYRE,2018-03-28,PE,310,2018-01-01,0,0,0,41.2,40.4,0,0,0,0
APOLLOTYRE,2018-03-28,PE,315,2018-01-01,0,0,0,45.3,44.6,0,0,0,0
APOLLOTYRE,2018-03-28,PE,320,2018-01-01,0,0,0,49.55,48.9,0,0,0,0
APOLLOTYRE,2018-03-28,PE,325,2018-01-01,0,0,0,53.85,53.35,0,0,0,0
APOLLOTYRE,2018-03-28,PE,330,2018-01-01,0,0,0,58.3,57.85,0,0,0,0
ARVIND,2018-01-25,CE,260,2018-01-01,0,0,0,140.5,187.05,0,0,0,0
ARVIND,2018-01-25,CE,270,2018-01-01,0,0,0,130.8,177.1,0,0,0,0
ARVIND,2018-01-25,CE,280,2018-01-01,0,0,0,121.1,167.15,0,0,0,0
ARVIND,2018-01-25,CE,290,2018-01-01,0,0,0,111.6,157.15,0,0,0,0
ARVIND,2018-01-25,CE,300,2018-01-01,0,0,0,102.2,147.2,0,0,0,0
ARVIND,2018-01-25,CE,310,2018-01-01,0,0,0,93,137.25,0,0,0,0
ARVIND,2018-01-25,CE,320,2018-01-01,0,0,0,84.1,127.3,0,0,0,0
ARVIND,2018-01-25,CE,330,2018-01-01,0,0,0,75.55,117.35,0,0,0,0
ARVIND,2018-01-25,CE,340,2018-01-01,0,0,0,67.4,107.4,0,0,0,0
ARVIND,2018-01-25,CE,350,2018-01-01,0,0,0,59.65,97.45,0,0,0,0
ARVIND,2018-01-25,CE,360,2018-01-01,0,0,0,52.4,87.55,0,0,0,0
ARVIND,2018-01-25,CE,370,2018-01-01,0,0,0,45.7,77.7,0,0,0,0
ARVIND,2018-01-25,CE,380,2018-01-01,0,0,0,39.55,68.05,0,0,0,0
ARVIND,2018-01-25,CE,390,2018-01-01,0,0,0,34,58.6,0,0,0,0
ARVIND,2018-01-25,CE,400,2018-01-01,0,0,0,52.3,49.5,0,0,10000,0
ARVIND,2018-01-25,CE,410,2018-01-01,0,0,0,45,40.95,0,0,2000,0
ARVIND,2018-01-25,CE,420,2018-01-01,0,0,0,37,33.1,0,0,6000,0
ARVIND,2018-01-25,CE,430,2018-01-01,0,0,0,28,26.1,0,0,4000,0
ARVIND,2018-01-25,CE,440,2018-01-01,17.95,17.95,17.95,17.95,17.95,1,9.15,10000,0
ARVIND,2018-01-25,CE,450,2018-01-01,17,16.05,12.6,13.3,13.3,63,585.55,102000,16000
ARVIND,2018-01-25,CE,460,2018-01-01,12.3,12.05,8.8,9.35,9.35,361,3397.49,320000,78000
ARVIND,2018-01-25,CE,470,2018-01-01,8.45,8.3,5.9,6.35,6.35,238,2271.69,164000,32000
ARVIND,2018-01-25,CE,480,2018-01-01,5.7,5.3,3.95,4.45,4.45,129,1251.26,148000,-6000
ARVIND,2018-01-25,CE,490,2018-01-01,3.8,2.85,2.6,2.95,2.95,12,118.34,78000,8000
ARVIND,2018-01-25,CE,500,2018-01-01,2.4,2.35,1.8,2.05,2.05,9,90.38,62000,0
ARVIND,2018-01-25,CE,510,2018-01-01,1.5,1.5,1,1,1,4,40.89,6000,2000
ARVIND,2018-01-25,CE,520,2018-01-01,0,0,0,1.05,0.9,0,0,20000,0
ARVIND,2018-01-25,CE,530,2018-01-01,0,0,0,2.05,0.55,0,0,0,0
ARVIND,2018-01-25,CE,540,2018-01-01,0,0,0,1.6,0.3,0,0,0,0
ARVIND,2018-01-25,CE,550,2018-01-01,0,0,0,1.25,0.2,0,0,0,0
ARVIND,2018-01-25,PE,260,2018-01-01,0,0,0,0.15,0,0,0,0,0
ARVIND,2018-01-25,PE,270,2018-01-01,0,0,0,0.25,0,0,0,0,0
ARVIND,2018-01-25,PE,280,2018-01-01,0,0,0,0.45,0,0,0,0,0
ARVIND,2018-01-25,PE,290,2018-01-01,0,0,0,0.75,0,0,0,0,0
ARVIND,2018-01-25,PE,300,2018-01-01,0,0,0,1.2,0,0,0,0,0
ARVIND,2018-01-25,PE,310,2018-01-01,0.3,0.3,0.3,0.3,0.3,1,6.2,2000,2000
ARVIND,2018-01-25,PE,320,2018-01-01,0,0,0,2.8,0,0,0,0,0
ARVIND,2018-01-25,PE,330,2018-01-01,0,0,0,4.1,0,0,0,0,0
ARVIND,2018-01-25,PE,340,2018-01-01,0,0,0,5.75,0.05,0,0,0,0
ARVIND,2018-01-25,PE,350,2018-01-01,0,0,0,7.85,0.05,0,0,0,0
ARVIND,2018-01-25,PE,360,2018-01-01,0,0,0,10.45,0.1,0,0,0,0
ARVIND,2018-01-25,PE,370,2018-01-01,0,0,0,13.6,0.25,0,0,0,0
ARVIND,2018-01-25,PE,380,2018-01-01,0,0,0,17.3,0.5,0,0,0,0
ARVIND,2018-01-25,PE,390,2018-01-01,0,0,0,21.55,1,0,0,0,0
ARVIND,2018-01-25,PE,400,2018-01-01,1.45,1.45,1.25,1.45,1.45,6,48.16,56000,10000
ARVIND,2018-01-25,PE,410,2018-01-01,2.3,2.2,2.2,2.3,2.3,4,32.97,18000,8000
ARVIND,2018-01-25,PE,420,2018-01-01,4.45,3.5,3.25,3.8,3.8,36,305.25,156000,18000
ARVIND,2018-01-25,PE,430,2018-01-01,6.8,6,5.3,6.65,6.65,30,261.71,62000,2000
ARVIND,2018-01-25,PE,440,2018-01-01,10.6,8.35,8.35,10.05,10.05,129,1159.48,64000,6000
ARVIND,2018-01-25,PE,450,2018-01-01,15.45,12.4,11.55,15,15,137,1269.92,88000,0
ARVIND,2018-01-25,PE,460,2018-01-01,21.4,17.95,17.85,21.05,21.05,7,67.05,28000,4000
ARVIND,2018-01-25,PE,470,2018-01-01,27.2,24.85,24.85,27.2,27.2,2,19.84,6000,0
ARVIND,2018-01-25,PE,480,2018-01-01,0,0,0,82.5,37.3,0,0,0,0
ARVIND,2018-01-25,PE,490,2018-01-01,0,0,0,91.1,45.5,0,0,0,0
ARVIND,2018-01-25,PE,500,2018-01-01,0,0,0,48.5,54.25,0,0,10000,0
ARVIND,2018-01-25,PE,510,2018-01-01,0,0,0,108.95,63.35,0,0,0,0
ARVIND,2018-01-25,PE,520,2018-01-01,0,0,0,118.15,72.8,0,0,0,0
ARVIND,2018-01-25,PE,530,2018-01-01,0,0,0,127.45,82.4,0,0,0,0
ARVIND,2018-01-25,PE,540,2018-01-01,0,0,0,136.85,92.15,0,0,0,0
ARVIND,2018-01-25,PE,550,2018-01-01,0,0,0,146.35,101.95,0,0,0,0
ARVIND,2018-02-22,CE,260,2018-01-01,0,0,0,180.85,188.35,0,0,0,0
ARVIND,2018-02-22,CE,270,2018-01-01,0,0,0,171.15,178.45,0,0,0,0
ARVIND,2018-02-22,CE,280,2018-01-01,0,0,0,161.5,168.55,0,0,0,0
ARVIND,2018-02-22,CE,290,2018-01-01,0,0,0,152,158.65,0,0,0,0
ARVIND,2018-02-22,CE,300,2018-01-01,0,0,0,142.6,148.75,0,0,0,0
ARVIND,2018-02-22,CE,310,2018-01-01,0,0,0,133.35,138.85,0,0,0,0
ARVIND,2018-02-22,CE,320,2018-01-01,0,0,0,124.3,129,0,0,0,0
ARVIND,2018-02-22,CE,330,2018-01-01,0,0,0,115.5,119.15,0,0,0,0
ARVIND,2018-02-22,CE,340,2018-01-01,0,0,0,106.95,109.4,0,0,0,0
